mp_index,battery_formula,formula_discharge,framework_formula,preliminary_family,cv_group,average_voltage,target,protocol,model,y_true,y_pred_oof,abs_error,capacity_grav,energy_grav,stability_worst,target_property,best_model
324,Na0-1Li5Fe2P2(CO7)2,NaLi5Fe2P2(CO7)2,Li5Fe2P2(CO7)2,phosphate_or_NASICON_like,Li5Fe2P2(CO7)2,,capacity_grav,C_strict_post_DFT,ExtraTrees,55.91268240472394,57.76023498903768,1.847552584313746,55.91268240472394,,,capacity_grav,ExtraTrees
325,Na0-2RbSb,RbNa2Sb,RbSb,other_or_unclear,RbSb,,capacity_grav,C_strict_post_DFT,ExtraTrees,211.6959271226889,146.49816990244875,65.19775722024013,211.6959271226889,,,capacity_grav,ExtraTrees
326,Na0-1NbSe2,NaNbSe2,NbSe2,other_or_unclear,NbSe2,,capacity_grav,C_strict_post_DFT,ExtraTrees,97.88130179990635,135.75126295662372,37.869961156717366,97.88130179990635,,,capacity_grav,ExtraTrees
327,Na0-1Ca9Co(PO4)7,NaCa9Co(PO4)7,Ca9Co(PO4)7,phosphate_or_NASICON_like,Ca9Co(PO4)7,,capacity_grav,C_strict_post_DFT,ExtraTrees,24.20163287609286,30.026471864787197,5.824838988694335,24.20163287609286,,,capacity_grav,ExtraTrees
328,Na0-1TiP2O7,NaTiP2O7,TiP2O7,phosphate_or_NASICON_like,TiP2O7,,capacity_grav,C_strict_post_DFT,ExtraTrees,109.48313289533192,107.22894236428448,2.254190531047428,109.48313289533192,,,capacity_grav,ExtraTrees
329,Na4-5MnO4,Na5MnO4,MnO4,transition_metal_oxide_like,MnO4,,capacity_grav,C_strict_post_DFT,ExtraTrees,114.59281025832004,128.55751951592387,13.964709257603827,114.59281025832004,,,capacity_grav,ExtraTrees
330,Na0-2AgAsF6,Na2AgAsF6,AgAsF6,other_or_unclear,AgAsF6,,capacity_grav,C_strict_post_DFT,ExtraTrees,156.38639331826263,164.78830092527588,8.401907607013243,156.38639331826263,,,capacity_grav,ExtraTrees
331,Na0-1PrNb4O12,NaPrNb4O12,PrNb4O12,other_or_unclear,PrNb4O12,,capacity_grav,C_strict_post_DFT,ExtraTrees,36.83972689290337,36.4535955234302,0.3861313694731692,36.83972689290337,,,capacity_grav,ExtraTrees
332,Na2-2.5FePCO7,Na5Fe2P2(CO7)2,FePCO7,phosphate_or_NASICON_like,FePCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,49.94691127830643,65.9468229179052,15.999911639598764,49.94691127830643,,,capacity_grav,ExtraTrees
333,Na0-0.42TiO2,Na5Ti12O24,TiO2,transition_metal_oxide_like,TiO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,124.85102548621371,129.14609384637504,4.295068360161324,124.85102548621371,,,capacity_grav,ExtraTrees
334,Na0-2LiNbF6,Na2LiNbF6,LiNbF6,other_or_unclear,LiNbF6,,capacity_grav,C_strict_post_DFT,ExtraTrees,206.31018219516287,184.5330319148932,21.77715028026969,206.31018219516287,,,capacity_grav,ExtraTrees
335,Na0-1V6O11,NaV6O11,V6O11,transition_metal_oxide_like,V6O11,,capacity_grav,C_strict_post_DFT,ExtraTrees,53.11092470304411,53.55585508919064,0.4449303861465239,53.11092470304411,,,capacity_grav,ExtraTrees
336,Na0-1TiP2O7,NaTiP2O7,TiP2O7,phosphate_or_NASICON_like,TiP2O7,,capacity_grav,C_strict_post_DFT,ExtraTrees,109.48313289533192,107.54539002978836,1.9377428655435691,109.48313289533192,,,capacity_grav,ExtraTrees
337,Na0-1NdNb4O12,NaNdNb4O12,NdNb4O12,other_or_unclear,NdNb4O12,,capacity_grav,C_strict_post_DFT,ExtraTrees,36.67165337801009,38.34046103600574,1.66880765799565,36.67165337801009,,,capacity_grav,ExtraTrees
338,Na1.25-2MgFe2(PO4)3,Na2MgFe2(PO4)3,MgFe2(PO4)3,phosphate_or_NASICON_like,MgFe2(PO4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,43.05333178328426,72.34292999384226,29.289598210558005,43.05333178328426,,,capacity_grav,ExtraTrees
339,Na0-1WO3,NaWO3,WO3,transition_metal_oxide_like,WO3,,capacity_grav,C_strict_post_DFT,ExtraTrees,105.17480173424347,111.67462629396672,6.499824559723251,105.17480173424347,,,capacity_grav,ExtraTrees
340,Na5-6Co2As(CO4)4,Na6Co2As(CO4)4,Co2As(CO4)4,transition_metal_oxide_like,Co2As(CO4)4,,capacity_grav,C_strict_post_DFT,ExtraTrees,42.223028152597394,63.33896150356199,21.1159333509646,42.223028152597394,,,capacity_grav,ExtraTrees
341,Na0-1ReO3,NaReO3,ReO3,other_or_unclear,ReO3,,capacity_grav,C_strict_post_DFT,ExtraTrees,104.20686384493769,117.07181969821376,12.864955853276072,104.20686384493769,,,capacity_grav,ExtraTrees
342,Na0-1K2MoCl6,K2NaMoCl6,K2MoCl6,other_or_unclear,K2MoCl6,,capacity_grav,C_strict_post_DFT,ExtraTrees,65.39428903817266,63.91853878372555,1.4757502544471066,65.39428903817266,,,capacity_grav,ExtraTrees
343,Na1-2TiPCO7,Na2TiPCO7,TiPCO7,phosphate_or_NASICON_like,TiPCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,107.71139236225964,107.30068210154715,0.4107102607124773,107.71139236225964,,,capacity_grav,ExtraTrees
344,Na0-1V4(CuO4)3,NaV4(CuO4)3,V4(CuO4)3,transition_metal_oxide_like,V4(CuO4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,43.98108277481447,46.45420146831648,2.473118693502016,43.98108277481447,,,capacity_grav,ExtraTrees
345,Na0-1CdN,NaCdN,CdN,other_or_unclear,CdN,,capacity_grav,C_strict_post_DFT,ExtraTrees,179.38514904590247,186.24432901255707,6.859179966654608,179.38514904590247,,,capacity_grav,ExtraTrees
346,Na1-2.75Ti2(PO4)3,Na11Ti8(PO4)12,Ti2(PO4)3,phosphate_or_NASICON_like,Ti2(PO4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,105.66741867470942,128.75330569675654,23.08588702204712,105.66741867470942,,,capacity_grav,ExtraTrees
347,Na0-1Fe7(PO4)6,NaFe7(PO4)6,Fe7(PO4)6,phosphate_or_NASICON_like,Fe7(PO4)6,,capacity_grav,C_strict_post_DFT,ExtraTrees,27.244671821694524,35.29304268520626,8.048370863511735,27.244671821694524,,,capacity_grav,ExtraTrees
348,Na0-0.5BiO2,Na(BiO2)2,BiO2,other_or_unclear,BiO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,53.07768752499851,82.1131526064059,29.035465081407395,53.07768752499851,,,capacity_grav,ExtraTrees
349,Na0-1Cs2MoCl6,Cs2NaMoCl6,Cs2MoCl6,other_or_unclear,Cs2MoCl6,,capacity_grav,C_strict_post_DFT,ExtraTrees,44.85913813452191,45.326219212362936,0.4670810778410228,44.85913813452191,,,capacity_grav,ExtraTrees
350,Na0-0.75WO3,Na3(WO3)4,WO3,transition_metal_oxide_like,WO3,,capacity_grav,C_strict_post_DFT,ExtraTrees,80.70125394527919,92.7671984110764,12.065944465797202,80.70125394527919,,,capacity_grav,ExtraTrees
351,Na1-2Sn,Na2Sn,Sn,other_or_unclear,Sn,,capacity_grav,C_strict_post_DFT,ExtraTrees,162.73942704381022,286.77180025016617,124.03237320635594,162.73942704381022,,,capacity_grav,ExtraTrees
352,Na2-3TlPCO7,Na3TlPCO7,TlPCO7,phosphate_or_NASICON_like,TlPCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,62.57161901998169,88.64227582448106,26.07065680449937,62.57161901998169,,,capacity_grav,ExtraTrees
353,Na0-1Cs2SbBr6,Cs2NaSbBr6,Cs2SbBr6,other_or_unclear,Cs2SbBr6,,capacity_grav,C_strict_post_DFT,ExtraTrees,30.11454236915238,29.83812737000612,0.2764149991462652,30.11454236915238,,,capacity_grav,ExtraTrees
354,Na0-1FeCuS2,NaFeCuS2,FeCuS2,other_or_unclear,FeCuS2,,capacity_grav,C_strict_post_DFT,ExtraTrees,129.78248659286524,161.43062538871993,31.64813879585469,129.78248659286524,,,capacity_grav,ExtraTrees
355,Na0-0.31TiO2,Na5Ti16O32,TiO2,transition_metal_oxide_like,TiO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,96.2142786614238,94.19651659293518,2.017762068488622,96.2142786614238,,,capacity_grav,ExtraTrees
356,Na0-0.5CrS2,Na(CrS2)2,CrS2,other_or_unclear,CrS2,,capacity_grav,C_strict_post_DFT,ExtraTrees,105.00420922533596,138.13733306142416,33.1331238360882,105.00420922533596,,,capacity_grav,ExtraTrees
357,Na0-3Ca,Na3Ca,Ca,other_or_unclear,Ca,,capacity_grav,C_strict_post_DFT,ExtraTrees,737.3354283451486,539.7407780517239,197.5946502934247,737.3354283451486,,,capacity_grav,ExtraTrees
358,Na0-1TiF3,NaTiF3,TiF3,other_or_unclear,TiF3,,capacity_grav,C_strict_post_DFT,ExtraTrees,209.6289895561129,223.69292574508447,14.06393618897161,209.6289895561129,,,capacity_grav,ExtraTrees
359,Na2-3C,Na3C,C,carbon_or_organic_like,C,,capacity_grav,C_strict_post_DFT,ExtraTrees,330.9641707903777,557.8061390627096,226.84196827233188,330.9641707903777,,,capacity_grav,ExtraTrees
360,Na0-0.33VO2,NaV3O6,VO2,transition_metal_oxide_like,VO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,98.6034919687237,99.97334890865991,1.369856939936227,98.6034919687237,,,capacity_grav,ExtraTrees
361,Na0-1Ba2(CuO2)3,Ba2Na(CuO2)3,Ba2(CuO2)3,transition_metal_oxide_like,Ba2(CuO2)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,45.87109797100768,55.062265460396326,9.191167489388649,45.87109797100768,,,capacity_grav,ExtraTrees
362,Na0-1Rb2SbBr6,Rb2NaSbBr6,Rb2SbBr6,other_or_unclear,Rb2SbBr6,,capacity_grav,C_strict_post_DFT,ExtraTrees,33.70791765368529,37.45233870613961,3.744421052454314,33.70791765368529,,,capacity_grav,ExtraTrees
363,Na0-3Fe,Na3Fe,Fe,other_or_unclear,Fe,,capacity_grav,C_strict_post_DFT,ExtraTrees,644.1925194919359,628.1364425308668,16.05607696106904,644.1925194919359,,,capacity_grav,ExtraTrees
364,Na4-6Bi2As(CO4)4,Na6Bi2As(CO4)4,Bi2As(CO4)4,carbon_or_organic_like,Bi2As(CO4)4,,capacity_grav,C_strict_post_DFT,ExtraTrees,57.3383115695079,71.76989993598328,14.431588366475374,57.3383115695079,,,capacity_grav,ExtraTrees
365,Na0-3Ce,Na3Ce,Ce,other_or_unclear,Ce,,capacity_grav,C_strict_post_DFT,ExtraTrees,384.5532919874992,406.4988032790997,21.945511291600496,384.5532919874992,,,capacity_grav,ExtraTrees
366,Na0-1ZrNb(PO4)3,NaZrNb(PO4)3,ZrNb(PO4)3,phosphate_or_NASICON_like,ZrNb(PO4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,54.47076488511429,47.26213638862698,7.208628496487314,54.47076488511429,,,capacity_grav,ExtraTrees
367,Na5-6CuO4,Na6CuO4,CuO4,transition_metal_oxide_like,CuO4,,capacity_grav,C_strict_post_DFT,ExtraTrees,100.95396061357708,159.10530180784912,58.15134119427204,100.95396061357708,,,capacity_grav,ExtraTrees
368,Na0-0.2VO2,NaV5O10,VO2,transition_metal_oxide_like,VO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,61.23375773396668,70.44146870253668,9.207710968570003,61.23375773396668,,,capacity_grav,ExtraTrees
369,Na0-1CeSe2,NaCeSe2,CeSe2,other_or_unclear,CeSe2,,capacity_grav,C_strict_post_DFT,ExtraTrees,83.48700855222476,122.26871250819494,38.78170395597017,83.48700855222476,,,capacity_grav,ExtraTrees
370,Na2-3SiSnCO7,Na3SiSnCO7,SiSnCO7,silicate_like,SiSnCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,78.88094293702058,83.8627092327564,4.981766295735824,78.88094293702058,,,capacity_grav,ExtraTrees
371,Na5-6Sn2P(CO4)4,Na6Sn2P(CO4)4,Sn2P(CO4)4,phosphate_or_NASICON_like,Sn2P(CO4)4,,capacity_grav,C_strict_post_DFT,ExtraTrees,37.72913833028832,64.82714091379133,27.098002583503003,37.72913833028832,,,capacity_grav,ExtraTrees
372,Na0-1Ti3P3O13,NaTi3P3O13,Ti3P3O13,phosphate_or_NASICON_like,Ti3P3O13,,capacity_grav,C_strict_post_DFT,ExtraTrees,57.32884961509454,57.27752549333032,0.0513241217642175,57.32884961509454,,,capacity_grav,ExtraTrees
373,Na2-3SiBSbO7,Na3SiBSbO7,SiBSbO7,silicate_like,SiBSbO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,78.45370588477671,78.19028597414541,0.2634199106312991,78.45370588477671,,,capacity_grav,ExtraTrees
374,Na0-1Ca2Rh,NaCa2Rh,Ca2Rh,other_or_unclear,Ca2Rh,,capacity_grav,C_strict_post_DFT,ExtraTrees,130.07190510893557,190.5219782430661,60.45007313413055,130.07190510893557,,,capacity_grav,ExtraTrees
375,Na0-0.25PW3O11,NaP4(W3O11)4,PW3O11,phosphate_or_NASICON_like,PW3O11,,capacity_grav,C_strict_post_DFT,ExtraTrees,8.76742592976776,28.32000395283798,19.552578023070215,8.76742592976776,,,capacity_grav,ExtraTrees
376,Na0-3Re,Na3Re,Re,other_or_unclear,Re,,capacity_grav,C_strict_post_DFT,ExtraTrees,315.0936860741267,415.9934426042695,100.89975653014278,315.0936860741267,,,capacity_grav,ExtraTrees
377,Na0-3Ni,Na3Ni,Ni,other_or_unclear,Ni,,capacity_grav,C_strict_post_DFT,ExtraTrees,629.8193481597051,541.07025408537,88.74909407433506,629.8193481597051,,,capacity_grav,ExtraTrees
378,Na0-3Co,Na3Co,Co,other_or_unclear,Co,,capacity_grav,C_strict_post_DFT,ExtraTrees,628.6385461641345,530.5794225281386,98.05912363599587,628.6385461641345,,,capacity_grav,ExtraTrees
379,Na0-0.5V3S4,Na(V3S4)2,V3S4,other_or_unclear,V3S4,,capacity_grav,C_strict_post_DFT,ExtraTrees,45.80206698148159,58.70775711518937,12.90569013370778,45.80206698148159,,,capacity_grav,ExtraTrees
380,Na0-1ScSn,NaScSn,ScSn,other_or_unclear,ScSn,,capacity_grav,C_strict_post_DFT,ExtraTrees,143.5878134625825,168.57460414289798,24.986790680315494,143.5878134625825,,,capacity_grav,ExtraTrees
381,Na0-1Ti8O13,NaTi8O13,Ti8O13,transition_metal_oxide_like,Ti8O13,,capacity_grav,C_strict_post_DFT,ExtraTrees,43.65645328283279,46.22859949448671,2.572146211653916,43.65645328283279,,,capacity_grav,ExtraTrees
382,Na0.83-0.89NiO2,Na8(NiO2)9,NiO2,transition_metal_oxide_like,NiO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,13.3987581696,81.22688102943658,67.82812285983658,13.3987581696,,,capacity_grav,ExtraTrees
383,Na1-2KSb,KNa2Sb,KSb,other_or_unclear,KSb,,capacity_grav,C_strict_post_DFT,ExtraTrees,129.57726367648758,149.98325124638313,20.40598756989556,129.57726367648758,,,capacity_grav,ExtraTrees
384,Na4-7Ti11O24,Na7Ti11O24,Ti11O24,transition_metal_oxide_like,Ti11O24,,capacity_grav,C_strict_post_DFT,ExtraTrees,75.04257736913031,79.17195938452001,4.129382015389695,75.04257736913031,,,capacity_grav,ExtraTrees
385,Na0-1Cs2MoBr6,Cs2NaMoBr6,Cs2MoBr6,other_or_unclear,Cs2MoBr6,,capacity_grav,C_strict_post_DFT,ExtraTrees,31.01432166839195,30.687726936841496,0.326594731550454,31.01432166839195,,,capacity_grav,ExtraTrees
386,Na0.67-1CrSe2,NaCrSe2,CrSe2,other_or_unclear,CrSe2,,capacity_grav,C_strict_post_DFT,ExtraTrees,38.35810182058729,118.38467834338287,80.02657652279558,38.35810182058729,,,capacity_grav,ExtraTrees
387,Na0.77-0.85WO3,Na11(WO3)13,WO3,transition_metal_oxide_like,WO3,,capacity_grav,C_strict_post_DFT,ExtraTrees,8.204240205671585,56.73880164492133,48.53456143924974,8.204240205671585,,,capacity_grav,ExtraTrees
388,Na2-3Ti6O13,Na3Ti6O13,Ti6O13,transition_metal_oxide_like,Ti6O13,,capacity_grav,C_strict_post_DFT,ExtraTrees,47.50658412483664,77.91806600354506,30.411481878708425,47.50658412483664,,,capacity_grav,ExtraTrees
389,Na0-0.5Nb3S4,Na(Nb3S4)2,Nb3S4,other_or_unclear,Nb3S4,,capacity_grav,C_strict_post_DFT,ExtraTrees,32.02287306651872,34.73038882010228,2.707515753583557,32.02287306651872,,,capacity_grav,ExtraTrees
390,Na0-1Rb2MoBr6,Rb2NaMoBr6,Rb2MoBr6,other_or_unclear,Rb2MoBr6,,capacity_grav,C_strict_post_DFT,ExtraTrees,34.83927143104573,36.74292608566631,1.9036546546205813,34.83927143104573,,,capacity_grav,ExtraTrees
391,Na4-5Ti3O8,Na5Ti3O8,Ti3O8,transition_metal_oxide_like,Ti3O8,,capacity_grav,C_strict_post_DFT,ExtraTrees,69.33598398161723,147.90197263444458,78.56598865282734,69.33598398161723,,,capacity_grav,ExtraTrees
392,Na0-0.5Nb2(PO4)3,NaNb4(PO4)6,Nb2(PO4)3,phosphate_or_NASICON_like,Nb2(PO4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,27.78958251196314,37.03127638322504,9.2416938712619,27.78958251196314,,,capacity_grav,ExtraTrees
393,Na0-0.5Ti3Se4,Na(Ti3Se4)2,Ti3Se4,other_or_unclear,Ti3Se4,,capacity_grav,C_strict_post_DFT,ExtraTrees,28.455552039585907,39.716941659750674,11.261389620164769,28.455552039585907,,,capacity_grav,ExtraTrees
394,Na0-4.25Mo15S19,Na17(Mo15S19)4,Mo15S19,other_or_unclear,Mo15S19,,capacity_grav,C_strict_post_DFT,ExtraTrees,53.07739567756354,50.85795110100513,2.219444576558409,53.07739567756354,,,capacity_grav,ExtraTrees
395,Na0-0.5SnO2,Na(SnO2)2,SnO2,other_or_unclear,SnO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,82.61674574424111,99.0756841580326,16.458938413791486,82.61674574424111,,,capacity_grav,ExtraTrees
396,Na0-0.25FeSb3,Na(FeSb3)4,FeSb3,other_or_unclear,FeSb3,,capacity_grav,C_strict_post_DFT,ExtraTrees,15.696422682910312,17.70967903350766,2.013256350597347,15.696422682910312,,,capacity_grav,ExtraTrees
397,Na0-0.5PrCl3,NaPr2Cl6,PrCl3,other_or_unclear,PrCl3,,capacity_grav,C_strict_post_DFT,ExtraTrees,51.78799310850286,49.21763400983748,2.570359098665385,51.78799310850286,,,capacity_grav,ExtraTrees
398,Na0-0.5Nb3Se4,Na(Nb3Se4)2,Nb3Se4,other_or_unclear,Nb3Se4,,capacity_grav,C_strict_post_DFT,ExtraTrees,22.11146206089808,23.90046751470268,1.7890054538045952,22.11146206089808,,,capacity_grav,ExtraTrees
399,Na0.5-0.67NbSe2,Na2(NbSe2)3,NbSe2,other_or_unclear,NbSe2,,capacity_grav,C_strict_post_DFT,ExtraTrees,16.783261216284654,72.25666054929229,55.473399333007634,16.783261216284654,,,capacity_grav,ExtraTrees
400,Na0-1Cs2UBr6,Cs2NaUBr6,Cs2UBr6,other_or_unclear,Cs2UBr6,,capacity_grav,C_strict_post_DFT,ExtraTrees,26.634917476098167,32.52522761561684,5.890310139518675,26.634917476098167,,,capacity_grav,ExtraTrees
401,Na0-0.25Ce2Se3,Na(Ce2Se3)4,Ce2Se3,other_or_unclear,Ce2Se3,,capacity_grav,C_strict_post_DFT,ExtraTrees,12.814859489981664,22.810877530359928,9.996018040378264,12.814859489981664,,,capacity_grav,ExtraTrees
402,Na2-2.17Ti4O9,Na13Ti24O54,Ti4O9,transition_metal_oxide_like,Ti4O9,,capacity_grav,C_strict_post_DFT,ExtraTrees,11.594128408060843,74.15119830113578,62.55706989307494,11.594128408060843,,,capacity_grav,ExtraTrees
403,Na0-2InBi,Na2InBi,InBi,other_or_unclear,InBi,,capacity_grav,C_strict_post_DFT,ExtraTrees,144.95987104982518,225.07272648784613,80.11285543802094,144.95987104982518,,,capacity_grav,ExtraTrees
404,Na1-2Ca2Ta3O10,Na2Ca2Ta3O10,Ca2Ta3O10,other_or_unclear,Ca2Ta3O10,,capacity_grav,C_strict_post_DFT,ExtraTrees,32.330938851267106,62.67339321622981,30.342454364962705,32.330938851267106,,,capacity_grav,ExtraTrees
405,Na0-0.5Nb3Te4,Na(Nb3Te4)2,Nb3Te4,other_or_unclear,Nb3Te4,,capacity_grav,C_strict_post_DFT,ExtraTrees,16.738078724898248,21.93844484590042,5.2003661210021725,16.738078724898248,,,capacity_grav,ExtraTrees
406,Na0-0.12WO3,Na(WO3)8,WO3,transition_metal_oxide_like,WO3,,capacity_grav,C_strict_post_DFT,ExtraTrees,14.273604538760132,27.11135036089716,12.837745822137029,14.273604538760132,,,capacity_grav,ExtraTrees
407,Na0-1VCu3Se4,NaVCu3Se4,VCu3Se4,other_or_unclear,VCu3Se4,,capacity_grav,C_strict_post_DFT,ExtraTrees,46.17686615965185,76.07923411662989,29.90236795697804,46.17686615965185,,,capacity_grav,ExtraTrees
408,Na0-1Cs2TaCl6,Cs2NaTaCl6,Cs2TaCl6,other_or_unclear,Cs2TaCl6,,capacity_grav,C_strict_post_DFT,ExtraTrees,39.27149400129235,37.57536835310852,1.6961256481838305,39.27149400129235,,,capacity_grav,ExtraTrees
409,Na0-3Mo15Se19,Na3Mo15Se19,Mo15Se19,other_or_unclear,Mo15Se19,,capacity_grav,C_strict_post_DFT,ExtraTrees,26.727452269136176,28.546176411063986,1.8187241419278093,26.727452269136176,,,capacity_grav,ExtraTrees
410,Na1-2BaSn,BaNa2Sn,BaSn,other_or_unclear,BaSn,,capacity_grav,C_strict_post_DFT,ExtraTrees,88.74176650441738,150.2831034605457,61.54133695612832,88.74176650441738,,,capacity_grav,ExtraTrees
411,Na0-0.5Mo3Se4,Na(Mo3Se4)2,Mo3Se4,other_or_unclear,Mo3Se4,,capacity_grav,C_strict_post_DFT,ExtraTrees,21.784335794593108,23.86242712001216,2.0780913254190487,21.784335794593108,,,capacity_grav,ExtraTrees
412,Na0-1K2TaCl6,K2NaTaCl6,K2TaCl6,other_or_unclear,K2TaCl6,,capacity_grav,C_strict_post_DFT,ExtraTrees,54.16057254333895,51.81115413221512,2.3494184111238283,54.16057254333895,,,capacity_grav,ExtraTrees
413,Na0-2Mo15Se19,Na2Mo15Se19,Mo15Se19,other_or_unclear,Mo15Se19,,capacity_grav,C_strict_post_DFT,ExtraTrees,17.955519199322875,22.93419464667,4.978675447347122,17.955519199322875,,,capacity_grav,ExtraTrees
414,Na0-0.5UCl3,NaU2Cl6,UCl3,other_or_unclear,UCl3,,capacity_grav,C_strict_post_DFT,ExtraTrees,37.65492677508537,42.11636531473222,4.461438539646849,37.65492677508537,,,capacity_grav,ExtraTrees
415,Na0.17-0.33HfNCl,NaHf3(NCl)3,HfNCl,other_or_unclear,HfNCl,,capacity_grav,C_strict_post_DFT,ExtraTrees,18.958692221230283,45.99628424906378,27.03759202783349,18.958692221230283,,,capacity_grav,ExtraTrees
